"Run","Run ID","metric","step","timestamp","value"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","81272","1779601495492","1.3721948862075806"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","81664","1779601583876","1.389380693435669"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","82048","1779601670629","1.6136605739593506"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","82440","1779601758998","1.772072672843933"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","82832","1779601847559","1.3596851825714111"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","83224","1779601935883","1.7179185152053833"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","83616","1779602024598","1.6475939750671387"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","84008","1779602113068","1.401256799697876"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","84392","1779602199927","1.3821958303451538"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","84784","1779602288254","1.402123212814331"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","85176","1779602376785","1.4961079359054565"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","85568","1779602465367","1.618743658065796"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","85960","1779602553667","1.4369949102401733"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","86352","1779602642462","1.3872013092041016"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","86736","1779602729018","1.4539974927902222"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","87128","1779602839723","1.4930931329727173"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","87520","1779602927862","1.414713978767395"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","87912","1779603016570","1.5599770545959473"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","88304","1779603126845","1.3096117973327637"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","88696","1779603215143","1.4003760814666748"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","89080","1779603301553","1.3143988847732544"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","89472","1779603390165","1.4758013486862183"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","89864","1779603478321","1.6493752002716064"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","90256","1779603566789","1.5648887157440186"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","90648","1779603655033","1.36896812915802"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","91040","1779603743570","1.3388397693634033"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","91424","1779603830157","1.6568561792373657"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","91816","1779603918975","1.4828271865844727"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","92208","1779604007724","1.331507921218872"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","92600","1779604096166","1.4182857275009155"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","92992","1779604185060","1.1846895217895508"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","93384","1779604273382","1.3662444353103638"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","93776","1779604361917","1.4216225147247314"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","94160","1779604448538","1.465294599533081"
