"Run","Run ID","metric","step","timestamp","value"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","22663","1779382190511","2.7483363151550293"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","22890","1779382257934","2.8416237831115723"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","23116","1779382324572","2.6810171604156494"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","23343","1779382392702","2.5337932109832764"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","23570","1779382460642","2.6451163291931152"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","23796","1779382528076","2.6960456371307373"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","24023","1779382595106","2.641671657562256"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","24249","1779382661900","2.5358071327209473"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","24476","1779382729148","2.6265711784362793"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","24703","1779382796271","2.757025718688965"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","24929","1779382863224","2.5841944217681885"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","25156","1779382930337","2.4290144443511963"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","25383","1779382997360","2.6716861724853516"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","25609","1779383064521","2.510983943939209"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","25836","1779383131591","2.533275842666626"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","26062","1779383198137","2.5728065967559814"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","26289","1779383265322","2.501568555831909"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","26516","1779383332285","2.573216199874878"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","26742","1779383398863","2.307976484298706"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","26969","1779383465971","2.559680938720703"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","27196","1779383532990","2.4754202365875244"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","27422","1779383600145","2.5239415168762207"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","27649","1779383668483","2.4961202144622803"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","27875","1779383735826","2.367255926132202"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","28102","1779383803132","2.362151861190796"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","28329","1779383870430","2.279228925704956"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","28555","1779383937701","2.37888503074646"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","28782","1779384004442","2.4160306453704834"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","29009","1779384076763","2.285806655883789"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","29235","1779384146206","2.411440372467041"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","29462","1779384213119","2.2100963592529297"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","29688","1779384279714","2.354079484939575"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","29915","1779384346732","2.4103195667266846"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","30142","1779384413416","2.371192693710327"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","30368","1779384480376","2.3024606704711914"
