"Run","Run ID","metric","step","timestamp","value"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","56936","1779649020806","2.202552080154419"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","57296","1779649102705","2.2989561557769775"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","57656","1779649184394","2.179981231689453"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","58024","1779649272986","2.184195041656494"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","58384","1779649355571","2.071777105331421"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","58744","1779649437383","2.1488568782806396"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","59104","1779649519491","2.173713445663452"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","59472","1779649603183","2.0051376819610596"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","59832","1779649684908","2.2357449531555176"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","60192","1779649766667","2.3502628803253174"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","60560","1779649850243","2.147029161453247"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","60920","1779649931836","2.182555675506592"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","61280","1779650013570","2.1366264820098877"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","61648","1779650096992","2.2286131381988525"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","62008","1779650178824","2.0755603313446045"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","62368","1779650260593","2.093702793121338"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","62736","1779650343976","2.2213668823242188"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","63096","1779650425707","2.1731064319610596"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","63456","1779650507538","2.1484580039978027"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","63824","1779650590943","2.189119815826416"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","64184","1779650672915","2.163339614868164"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","64544","1779650754828","2.1641414165496826"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","64912","1779650838608","2.130797863006592"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","65272","1779650920527","2.0786426067352295"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","65632","1779651002443","2.205613374710083"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","66000","1779651086063","2.2903716564178467"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","66360","1779651167835","2.099261522293091"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","66720","1779651249573","2.197298288345337"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","67088","1779651333390","2.1423985958099365"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","67448","1779651415130","2.054300546646118"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","67808","1779651496925","2.089956045150757"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","68176","1779651580723","2.179145097732544"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","68536","1779651662389","2.131685733795166"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","68896","1779651744299","1.9383717775344849"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","69264","1779651827972","2.095231533050537"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","69624","1779651909618","2.1818954944610596"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","69984","1779651991390","1.9861760139465332"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","70352","1779652074987","2.0139315128326416"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","70712","1779652156988","1.9151830673217773"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","71072","1779652238900","2.0758233070373535"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","71440","1779652322535","2.0747182369232178"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","71800","1779652404633","1.9383803606033325"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","72160","1779652486368","1.939177393913269"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","72528","1779652575383","1.986880898475647"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","72888","1779652657535","2.064065933227539"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","73248","1779652739078","2.0568149089813232"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","73608","1779652820950","1.9520328044891357"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","73976","1779652904405","1.8893687725067139"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","74336","1779652986006","2.060299873352051"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","74696","1779653067911","2.0668296813964844"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","75064","1779653151547","1.9269195795059204"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","75424","1779653233282","2.0317862033843994"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","75784","1779653315203","1.9060237407684326"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","76152","1779653398719","2.004607915878296"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","76512","1779653480752","1.9606455564498901"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","76872","1779653562745","2.0321993827819824"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","77240","1779653646232","1.9050264358520508"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","77600","1779653727873","1.9121174812316895"
